RegionName,SubRegionName,CountryName,Year,Count
Europe,Southern Europe,Bosnia and Herzegovina,2007,7071
Europe,Southern Europe,Croatia,2007,28701
Europe,Southern Europe,Greece,2007,80988
Europe,Southern Europe,Italy,2007,1169349
Europe,Southern Europe,Malta,2007,8982
Europe,Southern Europe,Montenegro,2007,1065
Europe,Southern Europe,Portugal,2007,88474
Europe,Southern Europe,Serbia,2007,16947
Europe,Southern Europe,Slovenia,2007,29356
Europe,Southern Europe,Spain,2007,137861
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2007,5530
Europe,Western Europe,Austria,2007,174366
Europe,Western Europe,Belgium,2007,217051
Europe,Western Europe,France,2007,771021
Europe,Western Europe,Germany,2007,2074326
Europe,Western Europe,Liechtenstein,2007,185
Europe,Western Europe,Luxembourg,2007,6366
Europe,Western Europe,Netherlands,2007,684870
Europe,Western Europe,Switzerland,2007,120775
Oceania,Australia and New Zealand,Australia,2007,491935
Oceania,Australia and New Zealand,New Zealand,2007,122743
Oceania,Melanesia,Solomon Islands,2007,870
Africa,Eastern Africa,Kenya,2008,11012
Africa,Eastern Africa,Mauritius,2008,15209
Africa,Eastern Africa,Mozambique,2008,5016
Africa,Eastern Africa,Uganda,2008,32958
Africa,Eastern Africa,Zimbabwe,2008,91456
Africa,Middle Africa,Sao Tome and Principe,2008,0
Africa,Northern Africa,Algeria,2008,52103
Africa,Northern Africa,Egypt,2008,55420
Africa,Northern Africa,Morocco,2008,79947
Africa,Northern Africa,Sudan,2008,75093
Africa,Southern Africa,Lesotho,2008,4967
Africa,Western Africa,Nigeria,2008,23927
Africa,Western Africa,Sierra Leone,2008,10505
Americas,Caribbean,Bahamas,2008,1540
Americas,Caribbean,Barbados,2008,2159
Americas,Caribbean,Grenada,2008,2079
Americas,Caribbean,Puerto Rico,2008,33113
Americas,Caribbean,St. Vincent and the Grenadines,2008,1729
Americas,Caribbean,Trinidad and Tobago,2008,4407
Americas,Central America,Costa Rica,2008,13685
Americas,Central America,El Salvador,2008,9488
Americas,Central America,Guatemala,2008,4697
Americas,Central America,Honduras,2008,5223
Americas,Central America,Mexico,2008,105398
Americas,Central America,Panama,2008,16608
Americas,Northern America,Canada,2008,569714
Americas,Northern America,United States of America,2008,6586206
Americas,South America,Argentina,2008,284205
Americas,South America,Bolivia (Plurinational State of),2008,4825
Americas,South America,Brazil,2008,1866732
Americas,South America,Chile,2008,175648
Americas,South America,Colombia,2008,74151
Americas,South America,Paraguay,2008,24977
Americas,South America,Peru,2008,47310
Americas,South America,Uruguay,2008,105629
Asia,Central Asia,Kazakhstan,2008,52671
Asia,Central Asia,Kyrgyzstan,2008,10963
Asia,Central Asia,Tajikistan,2008,3233
